MATERIAL_NAME,MONTH,FORECASTED_QUANTITY_MT,TREND_SLOPE
MAT-0325,2025-06-01,371.465320174207,0.9081165235987289
MAT-0325,2025-07-01,371.21021285150306,0.9081165235987289
MAT-0325,2025-08-01,371.30226082034096,0.9081165235987289
MAT-0325,2025-09-01,371.2690480200286,0.9081165235987289
MAT-0325,2025-10-01,371.28103188147077,0.9081165235987289
MAT-0325,2025-11-01,371.2767078577897,0.9081165235987289
MAT-0325,2025-12-01,371.27826805446625,0.9081165235987289
MAT-0340,2025-01-01,602.1238645088113,-0.7011636057370828
MAT-0340,2025-02-01,586.3901028066466,-0.7011636057370828
MAT-0340,2025-03-01,585.1600108265135,-0.7011636057370828
MAT-0340,2025-04-01,585.0638401644537,-0.7011636057370828
MAT-0340,2025-05-01,585.0563213801755,-0.7011636057370828
MAT-0340,2025-06-01,585.0557335489616,-0.7011636057370828
MAT-0340,2025-07-01,585.0556875913276,-0.7011636057370828
MAT-0340,2025-08-01,585.0556839982823,-0.7011636057370828
MAT-0340,2025-09-01,585.0556837173721,-0.7011636057370828
MAT-0340,2025-10-01,585.05568369541,-0.7011636057370828
MAT-0340,2025-11-01,585.055683693693,-0.7011636057370828
MAT-0340,2025-12-01,585.0556836935588,-0.7011636057370828
MAT-0084,2025-01-01,618.5963380575363,-0.5499666323806344
MAT-0084,2025-02-01,596.6075394748317,-0.5499666323806344
MAT-0084,2025-03-01,602.3982995771199,-0.5499666323806344
MAT-0084,2025-04-01,600.8733002718542,-0.5499666323806344
MAT-0084,2025-05-01,601.2749095321208,-0.5499666323806344
MAT-0084,2025-06-01,601.1691455508685,-0.5499666323806344
MAT-0084,2025-07-01,601.1969985434089,-0.5499666323806344
MAT-0084,2025-08-01,601.1896634451622,-0.5499666323806344
MAT-0084,2025-09-01,601.1915951466198,-0.5499666323806344
MAT-0084,2025-10-01,601.1910864321628,-0.5499666323806344
MAT-0084,2025-11-01,601.1912204023463,-0.5499666323806344
MAT-0084,2025-12-01,601.1911851212376,-0.5499666323806344
MAT-0318,2025-01-01,225.9581162949245,0.5071944961442189
MAT-0318,2025-02-01,243.97291195599124,0.5071944961442189
MAT-0318,2025-03-01,240.63484803105777,0.5071944961442189
MAT-0318,2025-04-01,241.25337687682335,0.5071944961442189
MAT-0318,2025-05-01,241.1387661498728,0.5071944961442189
MAT-0318,2025-06-01,241.1600030231764,0.5071944961442189
MAT-0318,2025-07-01,241.1560679221635,0.5071944961442189
MAT-0318,2025-08-01,241.1567970794062,0.5071944961442189
MAT-0318,2025-09-01,241.15666196971452,0.5071944961442189
MAT-0318,2025-10-01,241.15668700495755,0.5071944961442189
MAT-0318,2025-11-01,241.156682366035,0.5071944961442189
MAT-0318,2025-12-01,241.15668322560734,0.5071944961442189
MAT-0319,2025-01-01,448.41857897297274,1.2344181236251803
MAT-0319,2025-02-01,509.4459030351838,1.2344181236251803
MAT-0319,2025-03-01,484.10364480056046,1.2344181236251803
MAT-0319,2025-04-01,494.6272924010295,1.2344181236251803
MAT-0319,2025-05-01,490.25723359279147,1.2344181236251803
MAT-0319,2025-06-01,492.0719479116753,1.2344181236251803
MAT-0319,2025-07-01,491.3183681079084,1.2344181236251803
MAT-0319,2025-08-01,491.6313002949397,1.2344181236251803
MAT-0319,2025-09-01,491.5013518101333,1.2344181236251803
MAT-0319,2025-10-01,491.5553143279033,1.2344181236251803
MAT-0319,2025-11-01,491.5329058071082,1.2344181236251803
MAT-0319,2025-12-01,491.54221118841684,1.2344181236251803
MAT-0015,2025-01-01,818.8998221479932,3.4603973548802984
MAT-0015,2025-02-01,866.5087286906474,3.4603973548802984
MAT-0015,2025-03-01,880.8734573615582,3.4603973548802984
MAT-0015,2025-04-01,885.2076344047553,3.4603973548802984
MAT-0015,2025-05-01,886.5153577229003,3.4603973548802984
MAT-0015,2025-06-01,886.9099286552308,3.4603973548802984
MAT-0015,2025-07-01,887.0289800007869,3.4603973548802984
MAT-0015,2025-08-01,887.0649005963437,3.4603973548802984
MAT-0015,2025-09-01,887.0757386862379,3.4603973548802984
MAT-0015,2025-10-01,887.0790087932818,3.4603973548802984
MAT-0015,2025-11-01,887.0799954616139,3.4603973548802984
MAT-0015,2025-12-01,887.0802931626935,3.4603973548802984
MAT-0112,2025-01-01,219.90777883533863,-0.05268552234239648
MAT-0112,2025-02-01,217.98555479772855,-0.05268552234239648
MAT-0112,2025-03-01,218.37499739698094,-0.05268552234239648
MAT-0112,2025-04-01,218.2960963245019,-0.05268552234239648
MAT-0112,2025-05-01,218.31208168216511,-0.05268552234239648
MAT-0112,2025-06-01,218.30884304862576,-0.05268552234239648
MAT-0112,2025-07-01,218.30949919579638,-0.05268552234239648
MAT-0112,2025-08-01,218.30936626037646,-0.05268552234239648
MAT-0112,2025-09-01,218.30939319309317,-0.05268552234239648
MAT-0112,2025-10-01,218.30938773652463,-0.05268552234239648
MAT-0112,2025-11-01,218.30938884202544,-0.05268552234239648
MAT-0112,2025-12-01,218.30938861805097,-0.05268552234239648
MAT-0316,2025-01-01,-11.249938314599333,1.2723652098186684
MAT-0316,2025-02-01,49.69127305888366,1.2723652098186684
MAT-0316,2025-03-01,-11.191267912123983,1.2723652098186684
MAT-0316,2025-04-01,49.63265914061742,1.2723652098186684
MAT-0316,2025-05-01,-11.132710423687378,1.2723652098186684
MAT-0316,2025-06-01,49.57415802768332,1.2723652098186684
MAT-0316,2025-07-01,-11.074265631980964,1.2723652098186684
MAT-0316,2025-08-01,49.51576950298202,1.2723652098186684
MAT-0316,2025-09-01,-11.015933320114407,1.2723652098186684
MAT-0316,2025-10-01,49.45749334983199,1.2723652098186684
MAT-0316,2025-11-01,-10.957713271614793,1.2723652098186684
MAT-0316,2025-12-01,49.39932935196873,1.2723652098186684
MAT-0266,2025-01-01,62.88401734325487,0.05104824702982855
MAT-0266,2025-02-01,64.60175921699327,0.05104824702982855
MAT-0266,2025-03-01,64.34215674935768,0.05104824702982855
MAT-0266,2025-04-01,64.38139049118632,0.05104824702982855
MAT-0266,2025-05-01,64.37546109262591,0.05104824702982855
MAT-0266,2025-06-01,64.37635720310759,0.05104824702982855
MAT-0266,2025-07-01,64.37622177385836,0.05104824702982855
MAT-0266,2025-08-01,64.37624224129169,0.05104824702982855
MAT-0266,2025-09-01,64.37623914804685,0.05104824702982855
MAT-0266,2025-10-01,64.37623961552919,0.05104824702982855
MAT-0266,2025-11-01,64.37623954487854,0.05104824702982855
MAT-0266,2025-12-01,64.37623955555598,0.05104824702982855
MAT-0317,2024-12-01,64.71242863707558,-0.30098321680055024
MAT-0317,2025-01-01,54.46216195905085,-0.30098321680055024
MAT-0317,2025-02-01,56.08828821969313,-0.30098321680055024
MAT-0317,2025-03-01,55.83031574945297,-0.30098321680055024
MAT-0317,2025-04-01,55.87124110501271,-0.30098321680055024
MAT-0317,2025-05-01,55.864748610964284,-0.30098321680055024
MAT-0317,2025-06-01,55.86577859539307,-0.30098321680055024
MAT-0317,2025-07-01,55.865615196256215,-0.30098321680055024
MAT-0317,2025-08-01,55.865641118277146,-0.30098321680055024
MAT-0317,2025-09-01,55.865637005947164,-0.30098321680055024
MAT-0317,2025-10-01,55.8656376583368,-0.30098321680055024
MAT-0317,2025-11-01,55.865637554840184,-0.30098321680055024
MAT-0314,2025-01-01,316.8863985618367,-0.05343163824255687
MAT-0314,2025-02-01,314.1420465315498,-0.05343163824255687
MAT-0314,2025-03-01,315.3614412954622,-0.05343163824255687
MAT-0314,2025-04-01,314.81962903018166,-0.05343163824255687
MAT-0314,2025-05-01,315.06037184743514,-0.05343163824255687
MAT-0314,2025-06-01,314.95340286985186,-0.05343163824255687
MAT-0314,2025-07-01,315.0009322719572,-0.05343163824255687
MAT-0314,2025-08-01,314.9798135876851,-0.05343163824255687
MAT-0314,2025-09-01,314.989197228245,-0.05343163824255687
MAT-0314,2025-10-01,314.98502780608675,-0.05343163824255687
MAT-0314,2025-11-01,314.9868804006126,-0.05343163824255687
MAT-0314,2025-12-01,314.9860572394294,-0.05343163824255687
MAT-0142,2025-01-01,335.7529293187,-0.44117571117939824
MAT-0142,2025-02-01,309.1786517281023,-0.44117571117939824
MAT-0142,2025-03-01,324.3973510608954,-0.44117571117939824
MAT-0142,2025-04-01,315.68182498149963,-0.44117571117939824
MAT-0142,2025-05-01,320.6730790420191,-0.44117571117939824
MAT-0142,2025-06-01,317.8146609878815,-0.44117571117939824
MAT-0142,2025-07-01,319.45163511765946,-0.44117571117939824
MAT-0142,2025-08-01,318.5141640232254,-0.44117571117939824
MAT-0142,2025-09-01,319.051039980464,-0.44117571117939824
MAT-0142,2025-10-01,318.74357898761616,-0.44117571117939824
MAT-0142,2025-11-01,318.91965739241044,-0.44117571117939824
MAT-0142,2025-12-01,318.8188198703959,-0.44117571117939824
MAT-0007,2025-01-01,171.86692252757774,-0.29758175588251223
MAT-0007,2025-02-01,154.1358223269774,-0.29758175588251223
MAT-0007,2025-03-01,164.12700955058324,-0.29758175588251223
MAT-0007,2025-04-01,158.4971376865821,-0.29758175588251223
MAT-0007,2025-05-01,161.6694791206597,-0.29758175588251223
MAT-0007,2025-06-01,159.88191620315962,-0.29758175588251223
MAT-0007,2025-07-01,160.88917889868677,-0.29758175588251223
MAT-0007,2025-08-01,160.3216027155673,-0.29758175588251223
MAT-0007,2025-09-01,160.6414226841564,-0.29758175588251223
MAT-0007,2025-10-01,160.46120932187935,-0.29758175588251223
MAT-0007,2025-11-01,160.5627566270288,-0.29758175588251223
MAT-0007,2025-12-01,160.5055363684818,-0.29758175588251223
MAT-0055,2025-01-01,146.77306490978316,-0.366240556654501
MAT-0055,2025-02-01,143.91381667071738,-0.366240556654501
MAT-0055,2025-03-01,142.46863471932124,-0.366240556654501
MAT-0055,2025-04-01,141.73818017392523,-0.366240556654501
MAT-0055,2025-05-01,141.36897832887436,-0.366240556654501
MAT-0055,2025-06-01,141.1823684936038,-0.366240556654501
MAT-0055,2025-07-01,141.08804818863646,-0.366240556654501
MAT-0055,2025-08-01,141.04037481752914,-0.366240556654501
MAT-0055,2025-09-01,141.01627873012225,-0.366240556654501
MAT-0055,2025-10-01,141.00409957402664,-0.366240556654501
MAT-0055,2025-11-01,140.99794372636984,-0.366240556654501
MAT-0055,2025-12-01,140.99483230714867,-0.366240556654501
MAT-0339,2025-01-01,10.983580861830845,0.20484137261270566
MAT-0339,2025-02-01,21.016269649027695,0.20484137261270566
MAT-0339,2025-03-01,16.920683398855864,0.20484137261270566
MAT-0339,2025-04-01,18.592600776977108,0.20484137261270566
MAT-0339,2025-05-01,17.910083660130518,0.20484137261270566
MAT-0339,2025-06-01,18.188703657077998,0.20484137261270566
MAT-0339,2025-07-01,18.074964234603613,0.20484137261270566
MAT-0339,2025-08-01,18.121395418174565,0.20484137261270566
MAT-0339,2025-09-01,18.102441085886785,0.20484137261270566
MAT-0339,2025-10-01,18.110178702825333,0.20484137261270566
MAT-0339,2025-11-01,18.107020020420766,0.20484137261270566
MAT-0339,2025-12-01,18.108309470985734,0.20484137261270566
MAT-0143,2025-01-01,239.75232630057025,-1.0077578091482282
MAT-0143,2025-02-01,201.1369805045098,-1.0077578091482282
MAT-0143,2025-03-01,210.20376780158426,-1.0077578091482282
MAT-0143,2025-04-01,208.0749086603364,-1.0077578091482282
MAT-0143,2025-05-01,208.5747594999758,-1.0077578091482282
MAT-0143,2025-06-01,208.4573957641385,-1.0077578091482282
MAT-0143,2025-07-01,208.48495247785658,-1.0077578091482282
MAT-0143,2025-08-01,208.47848222990885,-1.0077578091482282
MAT-0143,2025-09-01,208.480001428059,-1.0077578091482282
MAT-0143,2025-10-01,208.47964472410607,-1.0077578091482282
MAT-0143,2025-11-01,208.47972847730838,-1.0077578091482282
MAT-0143,2025-12-01,208.47970881226448,-1.0077578091482282
MAT-0389,2025-01-01,521.12988015354,-0.976058314870586
MAT-0389,2025-02-01,514.2274657653692,-0.976058314870586
MAT-0389,2025-03-01,510.52561023065704,-0.976058314870586
MAT-0389,2025-04-01,508.5402564646814,-0.976058314870586
MAT-0389,2025-05-01,507.47548515226447,-0.976058314870586
MAT-0389,2025-06-01,506.90443430622594,-0.976058314870586
MAT-0389,2025-07-01,506.5981722338368,-0.976058314870586
MAT-0389,2025-08-01,506.43391986010374,-0.976058314870586
MAT-0389,2025-09-01,506.34582915377996,-0.976058314870586
MAT-0389,2025-10-01,506.29858495045886,-0.976058314870586
MAT-0389,2025-11-01,506.2732472634247,-0.976058314870586
MAT-0389,2025-12-01,506.2596583289289,-0.976058314870586
MAT-0206,2025-01-01,210.46288665129862,0.031483096006581744
MAT-0206,2025-02-01,211.68403038726694,0.031483096006581744
MAT-0206,2025-03-01,211.38740050835645,0.031483096006581744
MAT-0206,2025-04-01,211.4594553226021,0.031483096006581744
MAT-0206,2025-05-01,211.44195237827617,0.031483096006581744
MAT-0206,2025-06-01,211.4462040450563,0.031483096006581744
MAT-0206,2025-07-01,211.44517126622364,0.031483096006581744
MAT-0206,2025-08-01,211.44542214009792,0.031483096006581744
MAT-0206,2025-09-01,211.44536119994422,0.031483096006581744
MAT-0206,2025-10-01,211.44537600300947,0.031483096006581744
MAT-0206,2025-11-01,211.4453724071744,0.031483096006581744
MAT-0206,2025-12-01,211.44537328064416,0.031483096006581744
MAT-0056,2025-01-01,556.9574829449591,-3.370245522695437
MAT-0056,2025-02-01,396.30151891608466,-3.370245522695437
MAT-0056,2025-03-01,556.9559640432349,-3.370245522695437
MAT-0056,2025-04-01,396.3030378034488,-3.370245522695437
MAT-0056,2025-05-01,556.9544451702309,-3.370245522695437
MAT-0056,2025-06-01,396.30455666209264,-3.370245522695437
MAT-0056,2025-07-01,556.9529263259468,-3.370245522695437
MAT-0056,2025-08-01,396.30607549201704,-3.370245522695437
MAT-0056,2025-09-01,556.9514075103821,-3.370245522695437
MAT-0056,2025-10-01,396.30759429322234,-3.370245522695437
MAT-0056,2025-11-01,556.9498887235361,-3.370245522695437
MAT-0056,2025-12-01,396.3091130657092,-3.370245522695437
MAT-0390,2025-01-01,125.18101304644178,3.7214219209029142
MAT-0390,2025-02-01,169.74439011726693,3.7214219209029142
MAT-0390,2025-03-01,185.62760602961743,3.7214219209029142
MAT-0390,2025-04-01,191.2886794109592,3.7214219209029142
MAT-0390,2025-05-01,193.30639118959317,3.7214219209029142
MAT-0390,2025-06-01,194.02554117183087,3.7214219209029142
MAT-0390,2025-07-01,194.28185959274163,3.7214219209029142
MAT-0390,2025-08-01,194.37321624228747,3.7214219209029142
MAT-0390,2025-09-01,194.40577745028253,3.7214219209029142
MAT-0390,2025-10-01,194.4173828700453,3.7214219209029142
MAT-0390,2025-11-01,194.42151925736513,3.7214219209029142
MAT-0390,2025-12-01,194.42299354269127,3.7214219209029142
MAT-0195,2024-12-01,316.99935190040395,-3.12913651389265
MAT-0195,2025-01-01,107.13815353418221,-3.12913651389265
MAT-0195,2025-02-01,247.9097888143287,-3.12913651389265
MAT-0195,2025-03-01,153.48236033436163,-3.12913651389265
MAT-0195,2025-04-01,216.8228140528589,-3.12913651389265
MAT-0195,2025-05-01,174.33502060292662,-3.12913651389265
MAT-0195,2025-06-01,202.83517313209825,-3.12913651389265
MAT-0195,2025-07-01,183.71771307517116,-3.12913651389265
MAT-0195,2025-08-01,196.54140862045338,-3.12913651389265
MAT-0195,2025-09-01,187.93947264420925,-3.12913651389265
MAT-0195,2025-10-01,193.70951781395945,-3.12913651389265
MAT-0195,2025-11-01,189.83906105249275,-3.12913651389265
MAT-0382,2025-01-01,26.292749326182246,-0.17372049188279434
MAT-0382,2025-02-01,16.9156373158122,-0.17372049188279434
MAT-0382,2025-03-01,21.445146669566302,-0.17372049188279434
MAT-0382,2025-04-01,19.257217703477707,-0.17372049188279434
MAT-0382,2025-05-01,20.31407238392604,-0.17372049188279434
MAT-0382,2025-06-01,19.803570519881376,-0.17372049188279434
MAT-0382,2025-07-01,20.050162750596126,-0.17372049188279434
MAT-0382,2025-08-01,19.931049124316484,-0.17372049188279434
MAT-0382,2025-09-01,19.988585632763492,-0.17372049188279434
MAT-0382,2025-10-01,19.9607932641851,-0.17372049188279434
MAT-0382,2025-11-01,19.97421805779955,-0.17372049188279434
MAT-0382,2025-12-01,19.96773336099934,-0.17372049188279434
MAT-0328,2025-01-01,208.44680117243718,-0.5187563724347022
MAT-0328,2025-02-01,170.6503262591579,-0.5187563724347022
MAT-0328,2025-03-01,201.21013955206112,-0.5187563724347022
MAT-0328,2025-04-01,176.50142820689302,-0.5187563724347022
MAT-0328,2025-05-01,196.47931257703794,-0.5187563724347022
MAT-0328,2025-06-01,180.32647245796272,-0.5187563724347022
MAT-0328,2025-07-01,193.3866263300273,-0.5187563724347022
MAT-0328,2025-08-01,182.82702084240927,-0.5187563724347022
MAT-0328,2025-09-01,191.36484276598094,-0.5187563724347022
MAT-0328,2025-10-01,184.46170578003048,-0.5187563724347022
MAT-0328,2025-11-01,190.04314103054014,-0.5187563724347022
MAT-0328,2025-12-01,185.53034930714912,-0.5187563724347022
MAT-0144,2025-01-01,547.3361509782865,1.348654089562972
MAT-0144,2025-02-01,600.1544831536504,1.348654089562972
MAT-0144,2025-03-01,586.982352675484,1.348654089562972
MAT-0144,2025-04-01,590.2672920930669,1.348654089562972
MAT-0144,2025-05-01,589.448075566547,1.348654089562972
MAT-0144,2025-06-01,589.6523763563061,1.348654089562972
MAT-0144,2025-07-01,589.6014266850715,1.348654089562972
MAT-0144,2025-08-01,589.6141327984545,1.348654089562972
MAT-0144,2025-09-01,589.6109640769812,1.348654089562972
MAT-0144,2025-10-01,589.6117543104281,1.348654089562972
MAT-0144,2025-11-01,589.6115572376004,1.348654089562972
MAT-0144,2025-12-01,589.6116063847221,1.348654089562972
MAT-0270,2025-01-01,143.05942231768347,1.4373774076644577
MAT-0270,2025-02-01,246.01936959298226,1.4373774076644577
MAT-0270,2025-03-01,158.22889317123054,1.4373774076644577
MAT-0270,2025-04-01,233.0848731354625,1.4373774076644577
MAT-0270,2025-05-01,169.25770229877315,1.4373774076644577
MAT-0270,2025-06-01,223.6809793564316,1.4373774076644577
MAT-0270,2025-07-01,177.27608553350052,1.4373774076644577
MAT-0270,2025-08-01,216.84397425942353,1.4373774076644577
MAT-0270,2025-09-01,183.10576931489734,1.4373774076644577
MAT-0270,2025-10-01,211.8731994086115,1.4373774076644577
MAT-0270,2025-11-01,187.34418147308563,1.4373774076644577
MAT-0270,2025-12-01,208.25924823161472,1.4373774076644577
MAT-0001,2025-01-01,713.1038037758132,-0.10931651917677897
MAT-0001,2025-02-01,705.1479134067964,-0.10931651917677897
MAT-0001,2025-03-01,711.6640211051439,-0.10931651917677897
MAT-0001,2025-04-01,706.3271376682104,-0.10931651917677897
MAT-0001,2025-05-01,710.6982018276683,-0.10931651917677897
MAT-0001,2025-06-01,707.1181720009206,-0.10931651917677897
MAT-0001,2025-07-01,710.0503214942358,-0.10931651917677897
MAT-0001,2025-08-01,707.6488050077211,-0.10931651917677897
MAT-0001,2025-09-01,709.615717488872,-0.10931651917677897
MAT-0001,2025-10-01,708.0047584426895,-0.10931651917677897
MAT-0001,2025-11-01,709.3241811792611,-0.10931651917677897
MAT-0001,2025-12-01,708.2435352361457,-0.10931651917677897
MAT-0146,2025-01-01,347.51020668814505,-1.8297453051650907
MAT-0146,2025-02-01,278.80975682094964,-1.8297453051650907
MAT-0146,2025-03-01,294.01611247847137,-1.8297453051650907
MAT-0146,2025-04-01,290.65029387277025,-1.8297453051650907
MAT-0146,2025-05-01,291.3952938676165,-1.8297453051650907
MAT-0146,2025-06-01,291.2303934206997,-1.8297453051650907
MAT-0146,2025-07-01,291.26689296107753,-1.8297453051650907
MAT-0146,2025-08-01,291.2588140475712,-1.8297453051650907
MAT-0146,2025-09-01,291.2606022575806,-1.8297453051650907
MAT-0146,2025-10-01,291.2602064500212,-1.8297453051650907
MAT-0146,2025-11-01,291.26029405920764,-1.8297453051650907
MAT-0146,2025-12-01,291.2602746675377,-1.8297453051650907
MAT-0082,2025-01-01,993.3109736115451,0.4086427709894535
MAT-0082,2025-02-01,1022.4045963617727,0.4086427709894535
MAT-0082,2025-03-01,1000.816738597934,0.4086427709894535
MAT-0082,2025-04-01,1016.8352182088338,0.4086427709894535
MAT-0082,2025-05-01,1004.9492917842757,0.4086427709894535
MAT-0082,2025-06-01,1013.7688083926982,0.4086427709894535
MAT-0082,2025-07-01,1007.2246089396772,0.4086427709894535
MAT-0082,2025-08-01,1012.0804925875431,0.4086427709894535
MAT-0082,2025-09-01,1008.4773618805891,0.4086427709894535
MAT-0082,2025-10-01,1011.1509331258762,0.4086427709894535
MAT-0082,2025-11-01,1009.167107451767,0.4086427709894535
MAT-0082,2025-12-01,1010.6391326735344,0.4086427709894535
MAT-0156,2025-01-01,423.461455662948,-0.05472870695595626
MAT-0156,2025-02-01,421.8665591971393,-0.05472870695595626
MAT-0156,2025-03-01,421.9694534106245,-0.05472870695595626
MAT-0156,2025-04-01,421.96281522476374,-0.05472870695595626
MAT-0156,2025-05-01,421.96324348511024,-0.05472870695595626
MAT-0156,2025-06-01,421.9632158560368,-0.05472870695595626
MAT-0156,2025-07-01,421.9632176385173,-0.05472870695595626
MAT-0156,2025-08-01,421.96321752352117,-0.05472870695595626
MAT-0156,2025-09-01,421.9632175309401,-0.05472870695595626
MAT-0156,2025-10-01,421.96321753046146,-0.05472870695595626
